pdb_id,I_descriptor_distance_score,I_nn012,I_nn0129
1zbr_1,4.84955096244812,0.13683227822184563,0.637294739484787
1b0w_1,27.521124839782715,0.9621845185756683,0.9903561472892761
3ego_1,29.135141372680664,0.993688553571701,0.9956728518009186
4pbe_1,21.75613021850586,0.8686771988868713,0.9495591521263123
3nj2_1,23.396788597106934,0.9972684383392334,0.9969273805618286
4yet_1,16.19267177581787,0.13124078139662743,0.7325799763202667
3hf7_2,11.475966930389404,0.5964003801345825,0.8200463354587555
1ii2_1,20.3195858001709,0.9949487149715424,0.9948464334011078
2hzb_1,31.29918670654297,0.9966502785682678,0.9971494972705841
1zp7_1,33.826881408691406,0.9929026663303375,0.9943379163742065
2wcu_1,26.119264602661133,0.9823039770126343,0.9914257526397705
2gz6_1,2.7116310596466064,0.06670565344393253,0.726241409778595
3m5b_1,33.25164604187012,0.9902855753898621,0.9949678182601929
1gyo_1,4.6849775314331055,0.8808974921703339,0.7109201848506927
3esf_1,15.246927738189697,0.07417077198624611,0.35314157232642174
4emb_2,9.644071578979492,0.15533968061208725,0.8021454811096191
1o64_1,17.468341827392578,0.9465667903423309,0.983814537525177
3l9e_2,20.48903179168701,0.9841952323913574,0.9910714030265808
2ob5_1,28.04589080810547,0.9350705742835999,0.9864458441734314
3lf7_2,9.999552726745605,0.23709339648485184,0.6910449266433716
4fn9_1,7.951982259750366,0.06549958139657974,0.3135591968894005
3kkc_1,15.525135517120361,0.46396617591381073,0.9728414416313171
2j80_1,15.640309810638428,0.8880260586738586,0.9548058211803436
4trt_1,15.990774631500244,0.8512300848960876,0.9743038415908813
2i45_4,33.70622730255127,0.973698228597641,0.990792840719223
1iqc_1,20.48114776611328,0.8779658675193787,0.9822292029857635
2ycj_1,37.498403549194336,0.9891792833805084,0.9946137964725494
1fzv_1,21.78317642211914,0.975479781627655,0.9839161932468414
4qin_1,12.061113357543945,0.1320951096713543,0.7685140669345856
3dqp_1,28.334505081176758,0.9884817004203796,0.9938878118991852
1zlj_1,14.613173484802246,0.2904469072818756,0.8470575213432312
3u5v_1,36.32266616821289,0.9932531714439392,0.9961957931518555
3nzr_2,10.162687301635742,0.39624442160129547,0.7885309159755707
3lhk_2,64.28946495056152,0.9917002022266388,0.9898954033851624
1iiw_1,11.539337158203125,0.4939093142747879,0.8294147253036499
1qxh_1,17.57447624206543,0.21550927311182022,0.8106848001480103
3fbu_1,11.569374561309814,0.9505462050437927,0.8955595195293427
1rkr_5,15.346358299255371,0.17253340780735016,0.636427104473114
4i5q_1,32.57759666442871,0.9600397646427155,0.9905515015125275
1bgf_1,17.4048433303833,0.9394412636756897,0.9351059794425964
2ov8_1,12.296652793884277,0.8350542187690735,0.9125219285488129
3rri_2,36.728515625,0.9932153820991516,0.9933419227600098
2xt2_1,37.77839660644531,0.9980787336826324,0.9973841607570648
3kg6_2,15.974374771118164,0.5817416459321976,0.7204751968383789
1iug_1,32.6077995300293,0.6460010856389999,0.9796155393123627
2i5p_1,51.71816062927246,0.9948632121086121,0.9946804940700531
2fco_1,32.50038146972656,0.990791529417038,0.9938086569309235
4g8t_2,17.602813720703125,0.3411722406744957,0.8661132156848907
2b7l_1,20.59487533569336,0.9944967031478882,0.9951980113983154
3pu7_1,18.91023063659668,0.9402230679988861,0.9833305776119232
5hsx_3,25.236202239990234,0.8432895243167877,0.9656018018722534
3ghy_3,29.579764366149902,0.9948686361312866,0.9957903027534485
1ovn_1,NA,NA,NA
3oa4_1,43.69553756713867,0.983837217092514,0.9899444282054901
3hmk_1,22.770755767822266,0.94249227643013,0.9911926984786987
4lft_1,11.222906112670898,0.03075898066163063,0.5586821585893631
3g17_2,29.6467227935791,0.870835930109024,0.9764687120914459
1e7n_1,23.163989067077637,0.918234258890152,0.9725881516933441
2fn1_1,32.21601104736328,0.9879747033119202,0.9900251030921936
2z0f_1,24.25448226928711,0.8671413958072662,0.9725134372711182
1f1g_2,16.731564044952393,0.8895290195941925,0.9590803384780884
1bhm_1,NA,NA,NA
1tfg_1,21.757723808288574,0.9802552163600922,0.9910236299037933
3rks_2,27.118907928466797,0.8018670976161957,0.9842005372047424
3hdv_3,8.871450901031494,0.2655217871069908,0.76912921667099
1jr9_1,13.597060680389404,0.18123272061347961,0.5762151479721069
3leq_2,10.855875015258789,0.13724986463785172,0.6997317969799042
4cgr_1,23.326438903808594,0.752880185842514,0.9810192584991455
4nf1_4,21.68507957458496,0.9872615337371826,0.9936327338218689
3bde_2,23.8228120803833,0.9925384223461151,0.9927611351013184
1h1y_1,NA,NA,NA
4pr3_1,40.11470413208008,0.9926217496395111,0.994076132774353
4pzk_1,40.24460220336914,0.9949214458465576,0.9958836734294891
2j8w_1,NA,NA,NA
1v98_2,11.121438026428223,0.04522682540118694,0.7104189991950989
2ecf_1,35.1375732421875,0.9928670823574066,0.9934968054294586
3zc9_1,12.134873390197754,0.1727907955646515,0.77198126912117
1s9p_1,28.020020484924316,0.9464295208454132,0.9829948246479034
1fux_1,13.866628646850586,0.19643734395503998,0.7865787744522095
1tz3_1,26.619096755981445,0.9500969648361206,0.9766117930412292
3p3d_2,22.52089786529541,0.9725629389286041,0.9885364174842834
2bhm_2,NA,NA,NA
3u80_1,25.77280902862549,0.9948537945747375,0.9954119622707367
3k5x_2,15.457132816314697,0.77019003033638,0.9300821423530579
3cjw_1,25.980022430419922,0.9606334567070007,0.9883390069007874
1q1n_1,9.403795957565308,0.10205688886344433,0.5703548491001129
1jzo_1,32.41189193725586,0.997836172580719,0.9969922006130219
4xea_1,6.430969715118408,0.024876891635358334,0.6490917205810547
1my7_1,24.46974468231201,0.9885437190532684,0.9919577836990356
3c1q_1,16.346442222595215,0.3030625730752945,0.8666253685951233
2cd0_1,28.63861083984375,0.9943343698978424,0.9961434900760651
4rmm_1,15.597468852996826,0.7824834883213043,0.9407153129577637
2xhf_1,12.867642879486084,0.9617534875869751,0.9648579061031342
2f5e_1,36.01316833496094,0.9943579733371735,0.9963828325271606
4mei_1,20.559130668640137,0.6918445527553558,0.9377929270267487
1hlc_1,19.315290451049805,0.9329284131526947,0.960831880569458
4pz9_1,22.869986534118652,0.8830907344818115,0.9742539823055267
1zjj_1,23.093631744384766,0.9817900061607361,0.9901766180992126
4lw8_1,30.584985733032227,0.9661115407943726,0.973962277173996
1ivl_1,9.941501140594482,0.09037526324391365,0.7053062617778778
4f2n_2,17.84804105758667,0.008692607749253511,0.04837098903954029
3gor_1,29.41905689239502,0.9952148497104645,0.995392918586731
1cd0_1,16.637290954589844,0.17203044891357422,0.9381707012653351
2goj_1,16.242714881896973,0.1130294781178236,0.343040868639946
2w7w_1,17.358393669128418,0.08254663273692131,0.6971697509288788
1jrk_1,30.009364128112793,0.897861659526825,0.9758460819721222
1hjr_1,43.62491226196289,0.9978421926498413,0.996576189994812
1qhq_3,11.412534236907959,0.06577259860932827,0.7447975873947144
2ph1_1,12.799094200134277,0.7117252051830292,0.9449138641357422
2pmr_1,26.5648250579834,0.9978778660297394,0.995034396648407
2dql_1,19.066434860229492,0.9668766260147095,0.9928590953350067
3f14_1,26.314963340759277,0.9776565134525299,0.9855071604251862
2qaz_2,18.195117473602295,0.8329267501831055,0.9684347808361053
5a0j_1,30.571833610534668,0.9930747747421265,0.995542585849762
6gsu_1,15.200370788574219,0.8265865445137024,0.9440934360027313
2b5a_1,27.378583908081055,0.9884230196475983,0.99099200963974
1uer_2,15.057513236999512,0.27665459364652634,0.8969165980815887
2qxy_1,16.991497039794922,0.983826607465744,0.9844210743904114
3tqu_2,15.649807929992676,0.4865324795246124,0.9073096513748169
2zv3_3,35.11056900024414,0.9938609898090363,0.9934002459049225
3ded_1,12.564250946044922,0.5443892180919647,0.7529796659946442
2ozv_1,14.729121208190918,0.6022916585206985,0.9459051787853241
1gan_1,18.490983486175537,0.7550740540027618,0.9345764517784119
1mp9_1,28.176255226135254,0.9248735010623932,0.9458493590354919
1to0_3,33.971099853515625,0.9855782985687256,0.9902406930923462
1gmz_1,9.191776275634766,0.06414004787802696,0.7188062965869904
1xef_2,19.703474044799805,0.22191310301423073,0.7619559168815613
4wny_1,26.27619457244873,0.9137492179870605,0.9831274151802063
4kyx_1,38.80073928833008,0.9925000667572021,0.9947506785392761
2fca_1,24.987948417663574,0.9933499395847321,0.9938328862190247
3hv2_1,19.547861099243164,0.8910432159900665,0.977231353521347
3jr8_2,7.6723949909210205,0.015468029771000147,0.6714036166667938
3t9y_1,11.773999214172363,0.5844643712043762,0.9405123889446259
1a7g_1,34.345258712768555,0.9906933009624481,0.9939714074134827
3k5s_1,14.461108684539795,0.003798706515226513,0.03584236325696111
3lhx_1,32.36316680908203,0.9900416731834412,0.9947333633899689
3kb1_1,10.89719295501709,0.32331664860248566,0.6609694063663483
4ohc_2,45.72727584838867,0.9984065592288971,0.9966632723808289
1zxk_1,19.22558307647705,0.9637705683708191,0.9879122376441956
2nwu_1,13.538499355316162,0.7911997437477112,0.930290549993515
3kay_1,14.19621229171753,0.6530961245298386,0.8929779827594757
2c2x_1,34.107093811035156,0.9944449067115784,0.9964881241321564
3uqz_1,24.685773849487305,0.9801957309246063,0.9921747148036957
3q1d_1,21.545126914978027,0.6862100958824158,0.9500588178634644
4nzv_1,25.148646354675293,0.9884449541568756,0.9922632873058319
2fj2_2,12.071427345275879,0.9870098531246185,0.974744439125061
1u3z_1,16.594022274017334,0.9216598272323608,0.9838489294052124
4ds3_1,0.13212404400110245,0.41947897197678685,0.9485185444355011
4o1h_1,8.881370544433594,0.0036801164969801903,0.1903613805770874
4le0_1,29.694429397583008,0.9924675226211548,0.994437962770462
1xso_1,17.27936553955078,0.9692041277885437,0.9852407276630402
1ye5_1,27.517090797424316,0.9936204850673676,0.9941582083702087
1qg7_1,34.58383369445801,0.9943443238735199,0.9943488836288452
3hjg_1,17.22782325744629,0.9256049394607544,0.9786388278007507
4d6y_1,16.380358695983887,0.9194883108139038,0.9924726188182831
2pfi_1,17.404489517211914,0.40806911885738373,0.7919930517673492
1ohq_1,23.473050117492676,0.9635527729988098,0.9823468923568726
3o0m_1,21.98931121826172,0.9742540121078491,0.9877463579177856
3atp_1,27.027942657470703,0.8164781630039215,0.9478305876255035
4ofd_1,5.547394275665283,0.005031470500398427,0.02560291369445622
2j8z_1,43.5707893371582,0.9987097382545471,0.9965448379516602
2v9c_1,19.444519996643066,0.7497088313102722,0.9827359616756439
2qld_1,20.16151237487793,0.9390637874603271,0.9878278374671936
3rny_3,NA,NA,NA
3toe_1,31.558119773864746,0.9937325119972229,0.9937731325626373
2ymz_2,27.97963237762451,0.9920449554920197,0.9943726658821106
1cd8_1,31.96440601348877,0.998727947473526,0.9975128173828125
3cei_1,15.869044303894043,0.015611726325005293,0.2580217197537422
4rzk_1,12.879016876220703,0.4034098982810974,0.8324310183525085
4ph6_1,34.45763969421387,0.9889469146728516,0.9954278469085693
1sfr_4,12.238185405731201,0.1770753636956215,0.6828561425209045
4oja_1,17.55753231048584,0.8413906097412109,0.9623154401779175
1uvz_3,14.650782108306885,0.94977667927742,0.9766707420349121
4kvr_2,8.371579647064209,0.4666265547275543,0.7614356875419617
3egj_2,26.590612411499023,0.5914664268493652,0.9216727018356323
4v07_1,26.483912467956543,0.9861020147800446,0.9909717440605164
3ehc_1,44.59315872192383,0.99464350938797,0.9960475862026215
4fzp_1,23.435240745544434,0.9990493357181549,0.9986361861228943
2ws2_1,17.59229278564453,0.8379903733730316,0.9637304544448853
2nyb_2,17.952211380004883,0.2707872595638037,0.7338563799858093
1zy2_1,12.979445934295654,0.9403781592845917,0.9740817546844482
4c98_1,31.351879119873047,0.9759716391563416,0.9897063374519348
3ros_1,22.29870891571045,0.9814865291118622,0.9817219376564026
1v4v_1,55.63105392456055,0.9935021996498108,0.9939418435096741
3ec9_1,19.273021697998047,0.9837358891963959,0.9796527326107025
3m5u_1,15.150659084320068,0.7061184048652649,0.7691783308982849
1jbg_1,16.577202320098877,0.978958249092102,0.9826240241527557
1o12_1,NA,NA,NA
3ssi_1,12.406315326690674,0.3736325204372406,0.8266505002975464
1jm0_2,18.950164794921875,0.9166792929172516,0.980685830116272
1xre_1,14.891838073730469,0.0396213885396719,0.6018368750810623
1vr0_1,28.633546829223633,0.9082991778850555,0.9753519594669342
1sxs_1,20.07259178161621,0.9545603394508362,0.9857520461082458
3dl3_1,23.034061431884766,0.9744946658611298,0.9718657732009888
2j8m_1,28.05277156829834,0.9909048080444336,0.9915651679039001
2j85_1,NA,NA,NA
3keb_1,28.79136371612549,0.9885885119438171,0.990167647600174
3mnd_1,21.78776264190674,0.9868418574333191,0.9918268918991089
1mi8_1,19.664332389831543,0.9483817219734192,0.9895449578762054
4wt0_1,14.65363359451294,0.20911363139748573,0.8672492504119873
2isy_1,40.44951629638672,0.9924449026584625,0.9929086863994598
5b1y_1,43.32706260681152,0.9952294528484344,0.9955475926399231
3khp_2,32.12779235839844,0.992843896150589,0.9917150437831879
1lyn_1,14.836021423339844,0.7211284935474396,0.9195122718811035
1afw_1,32.72966766357422,0.9904864728450775,0.9955543875694275
4ye0_1,8.277448415756226,0.09637977555394173,0.6126421093940735
2zxy_1,5.150379419326782,0.030695431865751743,0.5234653949737549
3d7q_2,31.73334503173828,0.9971550405025482,0.9959511756896973
4tkz_2,33.0084228515625,0.9818950295448303,0.9860695898532867
2i9z_1,24.77897071838379,0.9565702676773071,0.977715790271759
3p0c_3,14.381016254425049,0.878634124994278,0.9344386458396912
2x2a_1,6.876006603240967,0.7722548246383667,0.8682810664176941
3lqn_1,26.24507713317871,0.9866211712360382,0.9925049841403961
3aqt_1,4.7432777881622314,0.4075790196657181,0.7941790521144867
1b78_1,28.84174633026123,0.9938164055347443,0.9957445859909058
3tbo_1,34.45528602600098,0.9611161053180695,0.9932756125926971
4exn_1,22.70625877380371,0.9941917657852173,0.996334582567215
1h0x_1,25.1176700592041,0.9477172791957855,0.9846579730510712
3mux_1,23.40767192840576,0.9652059078216553,0.9858647584915161
3lv9_1,16.62570571899414,0.9281342029571533,0.9744473695755005
3r6m_1,33.03675937652588,0.8409519493579865,0.9799572825431824
1zh2_1,10.868497371673584,0.7380903363227844,0.715838223695755
4qf3_3,14.832862854003906,0.23094864934682846,0.7888804078102112
3jv5_2,18.516521453857422,0.6805530488491058,0.9615317285060883
3ccg_1,32.83134174346924,0.9975264072418213,0.9956635534763336
1jog_2,28.775432586669922,0.9906981587409973,0.9910425543785095
3oxp_1,10.257078170776367,0.04389800503849983,0.728010892868042
3i8b_2,8.018813133239746,0.4670448303222656,0.5799687206745148
3hde_2,4.360377311706543,0.11991658993065357,0.5339053273200989
1d1t_4,37.17051887512207,0.991036057472229,0.9929950833320618
4k30_3,14.928283214569092,0.08488965034484863,0.818668395280838
4i1t_1,15.752973556518555,0.12246357835829258,0.48861023783683777
3h1s_1,17.620583534240723,0.16951517015695572,0.7814062833786011
3p9x_1,8.52023983001709,0.8022504448890686,0.8653464913368225
3ewb_1,5.3133087158203125,0.1598159223794937,0.6622741520404816
2q8r_2,16.225431442260742,0.9749026298522949,0.9881279170513153
3ce1_1,18.071199417114258,0.9904171228408813,0.9860665202140808
3hz4_1,20.069832801818848,0.9508610963821411,0.987229734659195
3juw_2,5.751157522201538,0.18922080844640732,0.6417437493801117
4o1i_2,10.14814043045044,0.01351767685264349,0.2130514532327652
4e4j_2,9.977074146270752,0.41313865035772324,0.8260479867458344
1eqw_2,13.94919729232788,0.31556835770606995,0.47977563738822937
1y7h_2,23.38311767578125,0.7566535472869873,0.9869880676269531
2x4i_1,37.45063018798828,0.9919560253620148,0.9906018078327179
3hm7_2,27.264297485351562,0.9566189348697662,0.9812262654304504
3tn4_1,29.917542457580566,0.9610212743282318,0.9895031154155731
3umc_2,9.718204975128174,0.07155770808458328,0.5883245766162872
2oz6_1,20.9116849899292,0.9420663416385651,0.9762486815452576
3gw2_1,42.730926513671875,0.9952144920825958,0.9959987998008728
4ld8_1,31.966525077819824,0.9910596907138824,0.9951010644435883
2ph0_1,21.81496238708496,0.6567146927118301,0.9803304076194763
1bjj_9,5.754400253295898,0.4804236888885498,0.7270209193229675
3lyp_1,14.394653797149658,0.9687850177288055,0.971229612827301
3lcr_1,32.07931327819824,0.9888652265071869,0.9921062290668488
4nqq_1,18.303093910217285,0.9534068703651428,0.9546502232551575
2we8_2,34.584266662597656,0.9983215034008026,0.9970227777957916
3pf9_1,7.996498107910156,0.0979267917573452,0.608378529548645
2xeu_1,19.02697467803955,0.9521408081054688,0.971959263086319
3lo3_3,37.48695945739746,0.994463175535202,0.994701474905014
3igr_2,12.9371919631958,0.9118311405181885,0.9328539967536926
1ix9_1,18.013659477233887,0.19001226872205734,0.6902825832366943
3b7h_1,28.037944793701172,0.7893237173557281,0.8881477415561676
3auf_1,11.512614727020264,0.29092784225940704,0.7430817186832428
2a67_2,32.76141357421875,0.988294392824173,0.9934862852096558
4dup_1,30.799745559692383,0.9780264496803284,0.9856725037097931
4l4z_1,17.587764739990234,0.11613813787698746,0.6176361739635468
2aps_1,15.375045776367188,0.5165659785270691,0.9419125318527222
3l9z_1,27.270904541015625,0.998878002166748,0.9979825019836426
3g13_1,28.388166427612305,0.9947693943977356,0.9947769343852997
3l7o_1,14.57664966583252,0.8094989657402039,0.9269078969955444
1hy3_1,5.832882881164551,0.5356658846139908,0.762370765209198
1j1i_1,26.844295501708984,0.9777054190635681,0.9923385977745056
2pzz_1,20.574524879455566,0.9897584617137909,0.9877130389213562
3l1w_2,5.811279535293579,0.09972227737307549,0.7127850651741028
3clv_1,20.11536407470703,0.9948577284812927,0.994134396314621
4nzj_2,13.698473930358887,0.7766161859035492,0.8447847962379456
3erj_1,41.89916801452637,0.9945649802684784,0.9942871034145355
4du5_2,8.914365768432617,0.6070078015327454,0.7891534268856049
3duv_1,38.309722900390625,0.9973117113113403,0.9967561364173889
4wvr_2,22.048370361328125,0.972624808549881,0.9898543953895569
4eo9_1,9.571070671081543,0.16400472819805145,0.7392888069152832
3e7p_1,28.59343147277832,0.9797014892101288,0.9931705296039581
3hy8_1,33.6757926940918,0.9957088530063629,0.9947163760662079
5c2x_1,12.773540496826172,0.47869229316711426,0.8862102329730988
1y67_1,18.124878883361816,0.592189759016037,0.9483727812767029
1ybz_2,35.03779602050781,0.9958950579166412,0.9955596029758453
3p0u_1,NA,NA,NA
1rfy_1,17.879421710968018,0.9875342845916748,0.9890446960926056
3fbt_2,12.776360034942627,0.28078851103782654,0.6721188426017761
2nys_1,17.775664806365967,0.8546982705593109,0.9641568064689636
3kbf_1,17.282479286193848,0.8871050179004669,0.9710294306278229
1e59_1,21.541101455688477,0.8149147927761078,0.9764556586742401
1aiz_1,15.235809803009033,0.5182413160800934,0.8124948740005493
4e5y_1,27.308523178100586,0.9952011704444885,0.9952028691768646
3w66_1,12.091885566711426,0.8606137335300446,0.9149872660636902
4f82_1,15.969856262207031,0.6176100075244904,0.9235195517539978
3dqz_2,35.79539489746094,0.9905945360660553,0.9961188435554504
1srr_1,14.263669490814209,0.018450542353093624,0.5966209471225739
4low_1,11.032930374145508,0.106715377420187,0.6050710082054138
1hq8_1,24.486807823181152,0.7207232117652893,0.9647172093391418
3nrd_1,17.382583618164062,0.9453253746032715,0.9707106947898865
3lyc_3,10.822556972503662,0.8125881254673004,0.7495113015174866
3bjv_1,23.287508964538574,0.02234380505979061,0.16757802292704582
3eeg_1,14.809791564941406,0.8046064078807831,0.9295477271080017
3ees_1,46.55048942565918,0.9923119246959686,0.992852658033371
3zig_1,31.86082935333252,0.9632501602172852,0.9783450067043304
1xkz_2,4.135525226593018,0.3438152074813843,0.7128562331199646
3o63_1,21.723169326782227,0.9951335489749908,0.9954617917537689
1rz6_2,14.330667972564697,0.1575191542506218,0.756003737449646
3kht_2,27.77427101135254,0.960408627986908,0.9731147587299347
3lmb_1,13.410361766815186,0.2529476284980774,0.7933208644390106
2qgh_1,18.189680576324463,0.546650156378746,0.8457349240779877
3kg8_1,23.35780620574951,0.8831107318401337,0.9762737154960632
3qat_3,4.500858545303345,0.3701036870479584,0.733970582485199
1q98_1,18.927860260009766,0.8861407339572906,0.9796446859836578
3hq2_1,34.85878944396973,0.9947387874126434,0.9943125545978546
4mmm_5,14.720929145812988,0.7794391810894012,0.7994447946548462
2fuc_1,17.07004451751709,0.9674037992954254,0.9775529503822327
2h2w_1,10.691983699798584,0.5774019658565521,0.4312529042363167
3glv_1,20.681053161621094,0.8130676746368408,0.9753469824790955
3nib_1,13.888558387756348,0.8633652329444885,0.9412989020347595
4q9a_1,20.334858894348145,0.9839050471782684,0.9864067137241364
5iu9_1,8.039007425308228,0.004414165043272078,0.23267921805381775
5i10_2,28.2932071685791,0.9923050105571747,0.9954325556755066
5j6o_1,9.187411308288574,0.3327471911907196,0.6991099417209625
5dym_1,18.616761207580566,0.9035700857639313,0.9768013060092926
5ayp_1,39.05594062805176,0.9954076409339905,0.9953159391880035
5ie7_1,20.622575759887695,0.89935702085495,0.9704570174217224
5hpj_1,13.008898258209229,0.08326079417020082,0.40909550338983536
5feg_1,25.344491958618164,0.4269423186779022,0.8220735490322113
5an1_5,15.69264268875122,0.6461018174886703,0.9316186308860779
5hkl_1,23.671131134033203,0.7659799754619598,0.9471647143363953
5f05_1,21.42946434020996,0.9900641441345215,0.9922530651092529
5hu7_1,9.179779052734375,0.4392186626791954,0.7637931108474731
5hxo_1,37.257463455200195,0.9977729320526123,0.9977077543735504
5ig8_1,18.392024040222168,0.9449491500854492,0.9870449304580688
5c04_1,10.285742282867432,0.5338390171527863,0.7896127998828888
5eb9_1,21.26870059967041,0.5511739552021027,0.9539411962032318
5hm4_1,18.736526489257812,0.9943898022174835,0.993841826915741
5i4c_1,28.510421752929688,0.9825617969036102,0.9896889328956604
5ep8_1,36.582916259765625,0.9988005459308624,0.9971906840801239
5hiz_1,9.28515100479126,0.20566295087337494,0.7315703928470612
5fub_1,37.95163917541504,0.9955491125583649,0.9966126978397369
5il5_1,11.373622417449951,0.39844927191734314,0.7992213070392609
5edx_1,26.953369140625,0.9966242611408234,0.9972495436668396
5exv_1,37.877065658569336,0.9938873052597046,0.99388587474823
5hqw_1,8.754282712936401,0.15916363894939423,0.6516359746456146
5h5n_1,23.554529190063477,0.9927484691143036,0.9943423271179199
5abr_1,27.65751361846924,0.9536723494529724,0.9929430186748505
5ckm_1,8.612788438796997,0.0487399660050869,0.6349589228630066
5eyo_2,NA,NA,NA
5dra_1,31.089845657348633,0.9974356889724731,0.9967819154262543
5ks7_1,18.0024356842041,0.6515489816665649,0.970763087272644
5k2i_1,4.364352464675903,0.5407478362321854,0.7722986340522766
5llj_1,12.240211486816406,0.9704100489616394,0.9808517098426819
5trb_1,20.20827865600586,0.9357449114322662,0.9587202668190002
5j9c_1,20.844374656677246,0.9682612121105194,0.9895210564136505
5lc1_5,35.18890380859375,0.985392689704895,0.9890008270740509
5kol_2,31.187030792236328,0.9844914376735687,0.9939849674701691
5jsq_1,39.04955291748047,0.9887604415416718,0.9941865503787994
5vcp_1,24.94605541229248,0.9556670486927032,0.9926993548870087
5u0k_4,27.59878158569336,0.9922869801521301,0.9956789016723633
5vm1_5,31.281633377075195,0.9946831464767456,0.9948453605175018
4zng_1,14.391930103302002,0.9118371605873108,0.9598986804485321
5wyg_1,39.0909538269043,0.9954902231693268,0.9951378703117371
5lvz_1,12.476768016815186,0.7640016674995422,0.6490070521831512
4yiw_1,15.885782241821289,0.6391445398330688,0.9083596169948578
5u0i_1,31.294029235839844,0.9975592195987701,0.9972126483917236
5m7q_3,17.918391227722168,0.5992596447467804,0.9682564735412598
5v01_1,17.85621738433838,0.6663085520267487,0.9417260587215424
5l6q_1,9.272486209869385,0.7820649445056915,0.9107944667339325
5ujf_2,13.724414348602295,0.5160455256700516,0.7540838718414307
6gc9_1,13.768872737884521,0.46671827137470245,0.7664896249771118
5x9i_1,15.24891710281372,0.9099023342132568,0.9773583114147186
5sy4_1,25.470948219299316,0.9512006342411041,0.9804619550704956
6azh_1,26.164308547973633,0.8938806354999542,0.979699432849884
5xwe_1,10.03965139389038,0.15452819876372814,0.6245036423206329
6ar4_1,6.9525978565216064,0.01566191529855132,0.23175425082445145
5xwz_2,12.52356481552124,0.18060823529958725,0.5845063477754593
5ncr_1,19.01743793487549,0.5995252579450607,0.8351270258426666
5t93_1,16.33790111541748,0.28685594350099564,0.872243732213974
5cho_3,29.569703102111816,0.9760782718658447,0.9943154752254486
6auj_1,34.674537658691406,0.9915002882480621,0.99271559715271
6cgb_1,19.248394012451172,0.9632742702960968,0.9818538427352905
5ume_2,29.873680114746094,0.9720815718173981,0.990523487329483
5y4t_1,21.849379539489746,0.942577987909317,0.977710098028183
5wqi_2,35.920814514160156,0.995074599981308,0.9919889271259308
5n7l_1,28.127129554748535,0.9670626223087311,0.9875951707363129
5z0y_1,4.005947113037109,0.7871457934379578,0.8241386115550995
5vkt_2,35.6866569519043,0.9866746068000793,0.9923781752586365
5vxa_3,23.961703300476074,0.6995556503534317,0.9742065370082855
5zw3_1,33.478538513183594,0.9408011138439178,0.9728211462497711
5tc2_1,10.832893371582031,0.9907307326793671,0.980821430683136
5tus_3,36.496408462524414,0.9914966523647308,0.9913920760154724
5mwx_1,12.514628410339355,0.4685906693339348,0.8962140083312988
5vdf_4,9.359195232391357,0.20816484838724136,0.7032378315925598
5vm4_4,16.906175136566162,0.7501502931118011,0.6960606276988983
5xo7_1,20.646872520446777,0.9711106419563293,0.9898391962051392
5vsc_1,7.020536184310913,0.34895695745944977,0.757136881351471
5yrg_1,26.8415470123291,0.9912733137607574,0.9932820796966553
5h23_1,8.609475135803223,0.2257010042667389,0.4973943382501602
1ex2_1,10.776503086090088,0.02112447563558817,0.1842026188969612
2zoz_2,8.708107471466064,0.11151833087205887,0.6190735399723053
1xub_1,7.911787271499634,0.05037644878029823,0.5497815608978271
4lev_3,7.287653684616089,0.05931966379284859,0.3945467621088028
3l1e_1,11.709164142608643,0.9450213313102722,0.9527406096458435
4ga4_1,6.0320985317230225,0.026439395733177662,0.5671882480382919
1rtv_1,10.665095806121826,0.23498514667153358,0.4678545482456684
4zms_1,23.823026657104492,0.9852502346038818,0.9883425831794739
1jil_1,10.25534439086914,0.21543290466070175,0.7088224291801453
4fqu_5,4.463901042938232,0.11657105013728142,0.6576573550701141
1q4j_1,6.180682420730591,0.05225015804171562,0.7080681920051575
1azw_1,3.8660413026809692,0.45981384813785553,0.8024253249168396
4e69_2,17.539405822753906,0.8025987148284912,0.9554094076156616
4i24_3,33.91212844848633,0.9447717070579529,0.9804473221302032
4nk0_2,14.592572689056396,0.5159624069929123,0.8647259473800659
2npn_3,9.404004096984863,0.1696731597185135,0.6548036634922028
2gs2_1,27.142436027526855,0.9353086054325104,0.9848519563674927
4qhj_1,36.315155029296875,0.9941863715648651,0.9947972297668457
1c3g_1,11.77279806137085,0.32788021117448807,0.7539746463298798
3ez9_2,19.964372634887695,0.8842574954032898,0.9687643945217133
1xkv_1,14.128491401672363,0.2378026507794857,0.7647351026535034
4qhi_1,18.141955375671387,0.9258653521537781,0.9727020859718323
2g0h_1,9.617820739746094,0.18550756573677063,0.6090353429317474
3lf6_1,25.995197296142578,0.8973921537399292,0.981943815946579
3bif_1,8.289885997772217,0.5798190832138062,0.6614759266376495
1fp3_2,6.002209186553955,0.4574655368924141,0.6730829775333405
4axv_2,4.517745733261108,0.05707762576639652,0.5937550365924835
3f3y_2,7.839383125305176,0.04574844799935818,0.6139650344848633
2pcj_1,1.585158884525299,0.16052289307117462,0.7854752540588379
4nwc_2,4.163881540298462,0.0025304019218310714,0.22750017046928406
2zkj_2,12.31300973892212,0.39186279475688934,0.7882047593593597
3g48_2,9.610630989074707,0.04549693316221237,0.5410825908184052
2v54_1,28.279067993164062,0.9865703582763672,0.988224059343338
4o67_1,NA,NA,NA
