pdb-id,F_shape,F_hydro,F_tails,I_shape_hydro_tails,Training
2ijd_5,0.169750367107,0.0258199581298,0,0.0977851626184,FALSE
2ikk_1,0.133032897702,0.230205278592,0,0.181619088147,TRUE
2imn_1,0.126158445441,0.331210191083,1,0.457368636524,FALSE
2imz_1,0.117215370502,0.078431372549,0,0.0978233715255,FALSE
2io3_12,0.341764187744,0.600760456274,1,0.942524644018,FALSE
2isy_1,0.0729375341468,0.28167115903,0,0.1773043465884,FALSE
2itf_5,0.0313944530046,0,1,0.0313944530046,FALSE
2iut_1,0.00784995206136,0.0781954887218,1,0.08604544078316,FALSE
2iy2_1,0.168404986009,0.341666666667,1,0.510071652676,FALSE
2j3x_1,0.088126823361,0.0793401413983,1,0.1674669647593,FALSE
2j3z_7,0.0266249483441,0.0847391133778,1,0.1113640617219,FALSE
2j7l_4,0.141097497393,0.102376599634,0,0.1217370485135,FALSE
2j80_1,0.130851191189,0.195718654434,1,0.326569845623,TRUE
2j85_1,0.121389270977,0.288515406162,1,0.409904677139,FALSE
2j8m_1,0.0692313449592,0.134848484848,0,0.1020399149036,FALSE
2j8w_1,0.099662600571,0.189683860233,0,0.144673230402,FALSE
2j8z_1,0.0814621076805,0.242424242424,1,0.3238863501045,FALSE
2j98_1,0.0807815141837,0.162909836066,0,0.12184567512485,TRUE
2jfp_1,0.0470201914344,0.0287443267776,1,0.075764518212,FALSE
2jkr_34,0.0700540812476,0.00873786407767,1,0.07879194532527,FALSE
2jlp_3,0.156447324693,0.315406976744,0,0.2359271507185,FALSE
2npn_3,0.00709082078679,0.0437284234753,0,0.025409622131045,FALSE
2nsa_5,0.0635566903595,0.266550522648,1,0.3301072130075,FALSE
2nsa_6,0.126825938567,0.301393728223,1,0.42821966679,FALSE
2ntx_3,0.0489284933304,0.0300409649522,1,0.0789694582826,FALSE
2nub_6,0.00983973164368,0.032541322314,1,0.04238105395768,FALSE
2nvn_1,0.0468052048942,0.0598052851182,1,0.1066104900124,FALSE
2nwu_1,0.042711326925,0.014888337469,1,0.057599664394,FALSE
2nwv_1,0.235699107522,0.358490566038,1,0.59418967356,FALSE
2nx9_1,0.13244732577,0.137392661983,1,0.269839987753,FALSE
2nyb_2,0.073087863464,0.0877192982456,1,0.1608071617096,FALSE
2nys_1,0.0994459025955,0.434221146086,0,0.26683352434075,FALSE
2o1v_1,0.010227647641,0.127432517263,0,0.068830082452,FALSE
2o9a_1,0.0653783637349,0.106882591093,1,0.1722609548279,TRUE
2oai_1,0.203689702102,0.313725490196,1,0.517415192298,FALSE
2ob5_1,0.0321242523635,0.253546099291,0,0.14283517582725,FALSE
2ofj_1,0.0919811320755,0.05444646098,1,0.1464275930555,FALSE
2ogi_1,0.0483064440042,0.350442477876,0,0.1993744609401,FALSE
2oik_2,0.202865761689,0.17578125,1,0.378647011689,FALSE
2omk_1,0.151575908252,0.0988764044944,1,0.2504523127464,FALSE
2ont_3,0.259099933819,0.548672566372,0,0.4038862500955,FALSE
2oo2_1,0.220742910398,0.684887459807,1,0.905630370205,FALSE
2oqt_5,0.0873661245537,0.236437246964,0,0.16190168575885,FALSE
2ov8_1,0.0236902376181,0.133474576271,1,0.1571648138891,TRUE
2ovg_3,0.166150798564,0.392749244713,0,0.2794500216385,FALSE
2ovi_2,0.042928452579,0.345749761223,1,0.388678213802,TRUE
2oz6_1,0.0851301115242,0.414915966387,1,0.5000460779112,FALSE
2ozv_1,0.0499502030185,0.192642787996,1,0.2425929910145,FALSE
2p22_22,0.143049730377,0.309061488673,1,0.45211121905,FALSE
2p5u_1,0.0719688287875,0.264870931538,1,0.3368397603255,TRUE
2pcj_1,0.0515720586143,0.139266304348,1,0.1908383629623,FALSE
2pf4_5,0.0335333370717,0.0611075747931,0,0.0473204559324,FALSE
2pfi_1,0.0946528676154,0.318261890781,1,0.4129147583964,FALSE
2ph0_1,0.069171648164,0.264887063655,1,0.334058711819,FALSE
2ph1_1,0.0381613183001,0.14047151277,1,0.1786328310701,FALSE
2pij_1,0.127202572347,0.389645776567,0,0.258424174457,FALSE
2pju_1,0.0873825395551,0.1875,0,0.13744126977755,FALSE
2pl1_1,0.238714451845,0.315217391304,0,0.2769659215745,FALSE
2pls_5,0.0708530502622,0.182417582418,1,0.2532706326802,TRUE
2pmr_1,0.286509376891,0.413333333333,0,0.349921355112,FALSE
2pn5_2,0.283333333333,0.0398966704937,1,0.3232300038267,FALSE
2ppv_1,0.0220237283513,0.268156424581,1,0.2901801529323,FALSE
2pr8_3,0.174830444612,0.194765204003,1,0.369595648615,FALSE
2pwj_2,0.0499018783291,0.135048231511,1,0.1849501098401,FALSE
2pzz_1,0.0470006783603,0,1,0.0470006783603,FALSE
2q24_2,0.0852635782748,0.221649484536,0,0.1534565314054,FALSE
2q30_4,0.203001051324,0.336269015212,0,0.269635033268,TRUE
2q4n_1,0.17540192926,0.194070080863,0,0.1847360050615,FALSE
2q5c_3,0.0337577984788,0.088679245283,1,0.1224370437618,FALSE
2q7d_1,0.047744138701,0.127432517263,0,0.087588327982,FALSE
2q8r_2,0.104648625055,0.510324483776,0,0.3074865544155,FALSE
2qaz_2,0.0687522409466,0.358267716535,0,0.2135099787408,FALSE
2qc7_2,0.066021408884,0.105401844532,1,0.171423253416,FALSE
2qgh_1,0.277956258495,0.275184275184,0,0.2765702668395,FALSE
2qld_1,0.0125595495886,0.297520661157,0,0.1550401053728,FALSE
2qlx_2,0.275015510059,0.454692556634,0,0.3648540333465,FALSE
2qms_1,0.179685507862,0.291858678955,0,0.2357720934085,FALSE
2qrr_1,0.234533804684,0.179059180577,1,0.413592985261,TRUE
2qsq_1,0.0850480109739,0.312348668281,1,0.3973966792549,FALSE
2qxy_1,0.0714620431115,0.275675675676,1,0.3471377187875,FALSE
2qyu_1,0.0210193707927,0.152024922118,1,0.1730442929107,FALSE
2r3v_6,0.00366713681241,0.11559348332,1,0.11926062013241,TRUE
2r7h_1,0.0573151125402,0.127579737336,1,0.1848948498762,FALSE
2r8q_1,0.0649669988353,0.286013619696,1,0.3509806185313,FALSE
2rax_22,0.128302642114,0.220809248555,0,0.1745559453345,FALSE
2rc3_2,0.139352503519,0.281185389387,1,0.420537892906,FALSE
2rcv_2,0.0803345959596,0.20293398533,1,0.2832685812896,TRUE
2rdi_2,0.0494062634591,0.124634858812,1,0.1740411222711,FALSE
2rgv_1,0.170638325962,0.359897172237,0,0.2652677490995,TRUE
2rhj_1,0.0201432408236,0.121393034826,0,0.0707681378248,FALSE
2snw_1,0.0493491023568,0.0838650865998,1,0.1332141889566,TRUE
2tpt_1,0.0194509984462,0.0945330296128,1,0.113984028059,FALSE
2uzj_8,0.0548274355614,0.269393511989,1,0.3242209475504,FALSE
2v3t_1,0.15199944652,0.0891993551854,1,0.2411988017054,FALSE
2v54_1,0.0345302747832,0.167170953101,0,0.1008506139421,FALSE
2v5n_1,0.108818011257,0.107111501317,1,0.215929512574,FALSE
2v9c_1,0.141090909091,0.185270425777,1,0.326361334868,FALSE
2vj4_7,0.0678257136725,0.222222222222,1,0.2900479358945,FALSE
2vnc_8,0.0428150721136,0.10519563823,1,0.1480107103436,FALSE
2vpk_1,0.200668896321,0.5,0,0.3503344481605,TRUE
2vrn_1,0.0789917541229,0.259900990099,1,0.3388927442219,FALSE
2vsc_4,0.132788296041,0.2849002849,0,0.2088442904705,FALSE
2vx8_1,0.0963275135461,0.480530240265,0,0.28842887690555,FALSE
2w0l_2,0.117370892019,0.368421052632,1,0.485791944651,FALSE
2w7w_1,0.0830851697439,0.0825688073394,1,0.1656539770833,FALSE
2wcu_1,0.0229103970488,0.221415607985,0,0.1221630025169,TRUE
2we8_2,0.0429694642531,0.184140969163,0,0.11355521670805,FALSE
2wfc_1,0.0844244674614,0.266544117647,1,0.3509685851084,FALSE
2wfh_1,0.110894680279,0.203629032258,1,0.314523712537,FALSE
2wnh_2,0.0867908552075,0,0,0.04339542760375,FALSE
2ws2_1,0.158849523219,0.266205160478,1,0.425054683697,FALSE
2wui_1,0.0898958971219,0.159574468085,1,0.2494703652069,FALSE
2x2a_1,0.0607816182247,0,1,0.0607816182247,TRUE
2x2u_3,0.0784719265162,0.0506329113924,0,0.0645524189543,FALSE
2x4i_1,0.111279764728,0.259319286872,1,0.3705990516,FALSE
2x6g_7,0.0918713390196,0.163076923077,0,0.1274741310483,TRUE
2xbf_2,0.0684367541766,0.0696202531646,0,0.0690285036706,FALSE
2xcr_4,0.00299343990829,0.0495098039216,1,0.05250324382989,FALSE
2xdp_6,0.150899593732,0.311036789298,0,0.230968191515,FALSE
2xer_3,0.187679907887,0.185617701291,0,0.186648804589,FALSE
2xeu_1,0.268171806167,0.484375,0,0.3762734030835,FALSE
2xhf_1,0.0377254729432,0.262645914397,1,0.3003713873402,FALSE
2xiq_1,0.0629862153678,0.087326943557,1,0.1503131589248,FALSE
2xj3_1,0.126417471651,0.376947040498,0,0.2516822560745,FALSE
2xj9_1,0.168591060424,0.222672064777,1,0.391263125201,FALSE
2xss_2,0.397579740343,0.526358475264,0,0.4619691078035,FALSE
2xt2_1,0.0232433014097,0.264150943396,0,0.14369712240285,TRUE
2xwc_1,0.0240295748614,0.133603238866,1,0.1576328137274,TRUE
2ycj_1,0.0458508937654,0.266735324408,0,0.1562931090867,TRUE
2ym0_5,0.122363254497,0.385744234801,0,0.254053744649,FALSE
2ym9_8,0.0210420841683,0.242481203008,0,0.13176164358815,FALSE
2ymz_2,0.0764178482068,0.353383458647,0,0.2149006534269,FALSE
2yvq_2,0.307768841721,0.385483870968,0,0.3466263563445,FALSE
2yvu_1,0.126087303487,0.209377007065,0,0.167732155276,FALSE
2ywa_1,0.203424074862,0.1,0,0.151712037431,FALSE
2yxz_2,0.10668734919,0.398186626369,0,0.2524369877795,FALSE
2yy9_1,0.116819078358,0.286002014099,1,0.402821092457,FALSE
2z00_2,0.018301830183,0.0800696257615,1,0.0983714559445,FALSE
2z0f_1,0.0137966864862,0.0682730923695,0,0.04103488942785,FALSE
2z6f_1,0.134265279584,0.138783269962,1,0.273048549546,FALSE
2z7c_2,0.13973282894,0.386733416771,1,0.526466245711,FALSE
2zb3_4,0.0704627217467,0.168618266979,1,0.2390809887257,FALSE
2ze3_1,0.20960895292,0.527257240204,0,0.368433096562,FALSE
2zhg_1,0.205089820359,0.498680738786,0,0.3518852795725,TRUE
2zkj_2,0.0479807112719,0.0544303797468,1,0.1024110910187,FALSE
2znh_1,0.0594262295082,0.529997156668,1,0.5894233861762,FALSE
2zoz_2,0.0318785329302,0.0550632911392,1,0.0869418240694,FALSE
2zu1_3,0.0570427596119,0.265671641791,0,0.16135720070145,FALSE
2zv3_3,0.213806416031,0.404452690167,0,0.309129553099,FALSE
2zvz_1,0.0972222222222,0.24308466052,1,0.3403068827422,FALSE
2zw2_1,0.254205440229,0.558479532164,1,0.812684972393,TRUE
2zxy_1,0.105342488695,0.102325581395,1,0.20766807009,FALSE
2zz8_1,0.0905148720454,0.214125560538,0,0.1523202162917,FALSE
2zzn_2,0.0145440251572,0.18653926049,0,0.1005416428236,FALSE
2zzt_1,0.039379741187,0.104738154613,0,0.0720589479,FALSE
3a44_1,0.174304739522,0.337467117625,0,0.2558859285735,FALSE
3a9i_1,0.0534897209512,0.015638575152,0,0.0345641480516,FALSE
3ajz_1,0.0725268055837,0.432276657061,0,0.25240173132235,TRUE
3aln_1,0.0533577361678,0.154550658271,0,0.1039541972194,FALSE
3aos_1,0.221924264586,0.115894039735,1,0.337818304321,FALSE
3aqt_1,0.0672243575251,0.207280832095,1,0.2745051896201,FALSE
3atp_1,0.208662214127,0.288084464555,1,0.496746678682,TRUE
3auf_1,0.0608500145054,0.262971698113,0,0.1619108563092,FALSE
3aux_2,0.0488926034267,0.245530393325,1,0.2944229967517,FALSE
3aw8_1,0.0534032737155,0.184049079755,1,0.2374523534705,FALSE
3b39_3,0.047072404284,0.0338983050847,1,0.0809707093687,FALSE
3b4u_1,0.166364710516,0.257436452136,1,0.423801162652,FALSE
3b7h_1,0.10878010878,0.479041916168,0,0.293911012474,FALSE
3bde_2,0.186250257679,0.315151515152,0,0.2507008864155,FALSE
3bdl_3,0.0194734944104,0.248929336188,1,0.2684028305984,FALSE
3bif_1,0.00997757847534,0,1,0.00997757847534,TRUE
3bjr_1,0.0697797824357,0.226148409894,1,0.2959281923297,FALSE
3bjv_1,0.111221252974,0.218390804598,0,0.164806028786,FALSE
3bl8_1,0.0052476221712,0.110007639419,0,0.0576276307951,TRUE
3blc_3,0.0450068570004,0.144362486828,1,0.1893693438284,FALSE
3bqa_1,0.132946579647,0.309173272933,0,0.22105992629,FALSE
3bs3_1,0.0468776442715,0.170403587444,0,0.10864061585775,FALSE
3bwv_1,0.0385217952262,0.259778597786,1,0.2983003930122,FALSE
3bxh_1,0.0264471429636,0.226976744186,1,0.2534238871496,FALSE
3bxx_1,0.0666015761211,0.171959721146,0,0.11928064863355,FALSE
3bxz_1,0.0185789888526,0.118160801438,1,0.1367397902906,FALSE
3by8_2,0.100471293916,0.140939597315,1,0.241410891231,FALSE
3c1q_1,0.11260540079,0.175298804781,1,0.287904205571,FALSE
3c5q_1,0.233088326897,0.295979469632,0,0.2645338982645,FALSE
3c6b_1,0.0301863006023,0.236306729264,1,0.2664930298663,FALSE
3c8j_1,0.0478827943541,0.278362573099,0,0.16312268372655,FALSE
3c8x_2,0.127309342439,0.32884097035,1,0.456150312789,FALSE
3c9g_1,0.0353408210689,0.0293637846656,1,0.0647046057345,FALSE
3cb2_1,0.0405720338983,0.208333333333,0,0.12445268361565,FALSE
3ccg_1,0.0348582171393,0.295221843003,1,0.3300800601423,FALSE
3ce1_1,0.187754379756,0.410299003322,0,0.299026691539,TRUE
3cei_1,0.0599132834056,0.149897330595,1,0.2098106140006,FALSE
3chi_1,0.0747853444321,0.206153846154,1,0.2809391905861,FALSE
3cjw_1,0.102516968326,0.106427818757,1,0.208944787083,FALSE
3cl3_7,0.195550061805,0.316199376947,0,0.255874719376,FALSE
3clk_1,0.051522413307,0.182789317507,0,0.117155865407,TRUE
3clv_1,0.014368718593,0.166,1,0.180368718593,FALSE
3cnk_1,0.210520822461,0.389937106918,1,0.600457929379,FALSE
3cpe_5,0.0586064363744,0.0983506414172,0,0.0784785388958,FALSE
3crj_1,0.120829785587,0.226843100189,1,0.347672885776,TRUE
3ctz_1,0.0577244638313,0.0676691729323,1,0.1253936367636,FALSE
3cwc_1,0.00193693344697,0.100386100386,0,0.051161516916485,FALSE
3cwn_2,0.032015203567,0.12158808933,1,0.153603292897,FALSE
3cyv_1,0.162532727022,0.085020242915,1,0.247552969937,FALSE
3cz7_3,0.00620017714792,0,1,0.00620017714792,FALSE
3d6r_3,0.0244321049975,0.16146393972,0,0.09294802235875,FALSE
3d7a_1,0.0390426208651,0.0378109452736,1,0.0768535661387,FALSE
3d7q_2,0.21894502864,0.142405063291,1,0.361350091931,FALSE
3d8u_1,0.109436140869,0.191327913279,1,0.300764054148,FALSE
3da8_1,0.0527911677811,0.167251461988,1,0.2200426297691,FALSE
3dcj_1,0.0808923842388,0.0842358604091,1,0.1651282446479,FALSE
3dd9_1,0.263890739507,0.508952794357,0,0.386421766932,FALSE
3ded_1,0.123742323272,0.396103896104,1,0.519846219376,FALSE
3dex_1,0.223227548953,0.447619047619,0,0.335423298286,FALSE
3dh1_1,0.151376907764,0.336194563662,1,0.487571471426,FALSE
3die_1,0.380534351145,0.683044315992,0,0.5317893335685,FALSE
3dih_2,0.150183470208,0.307086614173,1,0.457270084381,FALSE
3dka_1,0.156151850335,0.277777777778,1,0.433929628113,FALSE
3dl3_1,0.0825774163278,0.251497005988,1,0.3340744223158,FALSE
3dm8_1,0.206504239562,0.266666666667,1,0.473170906229,FALSE
3do5_1,0.159154246941,0.127253446448,1,0.286407693389,FALSE
3dpt_1,0.081448224256,0.0978417266187,0,0.08964497543735,FALSE
3dqp_1,0.069257837492,0.218795888399,1,0.288053725891,FALSE
3dqv_12,0.0921766072812,0.123379174853,1,0.2155557821342,FALSE
3dqz_2,0.0941442617245,0.251858736059,1,0.3460029977835,FALSE
3dui_1,0.0699259836385,0.107296137339,0,0.08861106048875,FALSE
3duv_1,0.104011359602,0.12008501594,1,0.224096375542,FALSE
3dvf_1,0.170756234916,0.270967741935,1,0.441723976851,FALSE
3dvi_1,0.192592592593,0.254545454545,1,0.447138047138,FALSE
3dxb_16,0.115624820948,0.091037402964,1,0.206662223912,FALSE
3dyd_1,0.117303264656,0.203244274809,0,0.1602737697325,FALSE
3e6d_1,0.178246773886,0.432076600838,1,0.610323374724,FALSE
3e7k_14,0.271931792686,0.297699594046,0,0.284815693366,FALSE
3e7p_1,0.138705651631,0.227497527201,1,0.366203178832,FALSE
3e8s_1,0.0745660644704,0.136526946108,1,0.2110930105784,FALSE
3eb8_3,0.113352374152,0.320330426801,0,0.2168414004765,FALSE
3ec9_1,0.18713255685,0.359683794466,1,0.546816351316,FALSE
3eeg_1,0.071288833242,0.213953488372,1,0.285242321614,FALSE
3ees_1,0.121584430902,0.303225806452,0,0.212405118677,FALSE
3efb_1,0.0451584507042,0.191296464189,1,0.2364549148932,FALSE
3egj_2,0.0437068474061,0.176113360324,1,0.2198202077301,FALSE
3ego_1,0.022995441137,0.219792236195,1,0.242787677332,FALSE
3ehc_1,0.141843971631,0.328836424958,1,0.470680396589,FALSE
3eij_1,0.0723752519392,0.168004941322,1,0.2403801932612,FALSE
3enm_11,0.0634877569016,0.175232501224,0,0.1193601290628,FALSE
3eoq_1,0.0658729742487,0.113262342691,1,0.1791353169397,FALSE
3erj_1,0.24549858331,0.409509202454,0,0.327503892882,FALSE
3esf_1,0.0498474059003,0.177615571776,1,0.2274629776763,FALSE
3eul_6,0.0631822692689,0.164179104478,1,0.2273613737469,FALSE
3eus_1,0.159593855767,0.568338249754,1,0.727932105521,FALSE
3ewb_1,0.0391801450084,0.0668257756563,1,0.1060059206647,FALSE
3ez9_2,0.0285401365803,0.288699690402,0,0.15861991349115,FALSE
3f14_1,0.0958590711508,0.317111459969,0,0.2064852655599,TRUE
3f3y_2,0.0850968369102,0.128521126761,0,0.1068089818356,FALSE
3f4k_1,0.05444646098,0.251724137931,0,0.1530852994555,FALSE
3f8h_1,0.162515389715,0.156706507304,0,0.1596109485095,FALSE
3f9s_1,0.229128105212,0.365570599613,0,0.2973493524125,FALSE
3fb3_1,0.239266002437,0.39724137931,0,0.3182536908735,FALSE
3fbt_2,0.0491563294553,0.25086306099,0,0.15000969522265,FALSE
3fbu_1,0.054520940423,0.149843912591,1,0.204364853014,FALSE
3fcx_1,0.136779263961,0.026706231454,1,0.163485495415,FALSE
3fdg_1,0.0850806451613,0.200792602378,1,0.2858732475393,TRUE
3fe1_7,0.109035203653,0.0761904761905,1,0.1852256798435,FALSE
3ffn_1,0.044701986755,0.0730880929332,1,0.1177900796882,FALSE
3fg3_1,0.0131968948483,0.0133897110641,1,0.0265866059124,FALSE
3fh0_1,0.0576202531646,0,1,0.0576202531646,FALSE
3fjo_2,0.11504781077,0.115707434053,1,0.230755244823,FALSE
3frl_1,0.0786530738338,0.129893238434,0,0.1042731561339,FALSE
3frs_2,0.159898655782,0.23613086771,0,0.198014761746,FALSE
3ftj_3,0.0582650639308,0.142292490119,1,0.2005575540498,FALSE
3ftj_5,0.151350124801,0.239789196311,0,0.195569660556,FALSE
3g0f_1,0.0466784173099,0.2172,0,0.13193920865495,FALSE
3g0k_1,0.164749194662,0.343493552169,0,0.2541213734155,FALSE
3g13_1,0.132203667322,0.176312247645,0,0.1542579574835,FALSE
3g17_2,0.0290076335878,0.15937295885,1,0.1883805924378,TRUE
3g45_1,0.060473494596,0.0278853601859,0,0.04417942739095,TRUE
3g48_2,0.0617701290719,0.0321038251366,1,0.0938739542085,FALSE
3g7p_1,0.0280482729921,0.214477211796,0,0.12126274239405,FALSE
3gff_1,0.0703861629932,0.0876350540216,1,0.1580212170148,FALSE
3ghy_3,0.0243660855784,0.166834170854,1,0.1912002564324,FALSE
3glv_1,0.0503047205867,0.226145755071,1,0.2764504756577,TRUE
3gor_1,0.141756670902,0.553516819572,0,0.347636745237,TRUE
3grl_1,0.0695918367347,0.0984952120383,1,0.168087048773,FALSE
3gty_7,0.0109494309177,0.046511627907,1,0.0574610588247,FALSE
3gw2_1,0.190273615005,0.483076923077,0,0.336675269041,TRUE
3gz1_1,0.156191301835,0.344080044469,0,0.250135673152,FALSE
3h1s_1,0.0824234463509,0.110565110565,1,0.1929885569159,FALSE
3h2d_1,0.164994984955,0.344696969697,0,0.254845977326,FALSE
3h7l_3,0,0.0297555791711,1,0.0297555791711,FALSE
3hde_2,0.13008709422,0.117310443491,1,0.247397537711,FALSE
3hdv_3,0.05235723387,0.195083267248,1,0.247440501118,FALSE
3hf7_2,0.037323358271,0.187747035573,0,0.112535196922,FALSE
3hh7_1,0.0633333333333,0.43253968254,1,0.4958730158733,FALSE
3hha_4,0.0174229013323,0.0834072759539,1,0.1008301772862,FALSE
3hhv_1,0.0619155926207,0.0433734939759,1,0.1052890865966,TRUE
3hie_3,0.0961553102398,0.399361022364,0,0.2477581663019,FALSE
3hj6_1,0.0835631127451,0.0683760683761,1,0.1519391811212,FALSE
3hjg_1,0.0661224489796,0.256944444444,1,0.3230668934236,TRUE
3hjp_1,0.0465965688987,0.290456431535,1,0.3370530004337,FALSE
3hm7_2,0.024519292812,0.133985330073,1,0.158504622885,FALSE
3hmk_1,0.0431675040691,0.129348358648,0,0.08625793135855,TRUE
3hn2_1,0.0664079893137,0.117868675996,1,0.1842766653097,TRUE
3hna_3,0.132651039947,0.164006604293,1,0.29665764424,TRUE
3hpn_1,0.0906557250135,0.160810005956,1,0.2514657309695,FALSE
3hq2_1,0.0331450853839,0.0818584070796,1,0.1150034924635,FALSE
3hqx_1,0.179944347109,0.499310344828,0,0.3396273459685,FALSE
3hru_1,0.0222492488196,0.101761252446,1,0.1240105012656,TRUE
3htv_1,0.0413419627526,0.23768115942,1,0.2790231221726,FALSE
3hv2_1,0.117755991285,0.225584594223,0,0.171670292754,TRUE
3hx8_2,0.190118885208,0.351648351648,1,0.541767236856,FALSE
3hy1_5,0.05493713462,0.121233859397,1,0.176170994017,FALSE
3hy8_1,0.152483610691,0.435483870968,0,0.2939837408295,TRUE
3hyq_2,0.117862853918,0.061433447099,1,0.179296301017,FALSE
3hz4_1,0.209786956926,0.427184466019,0,0.3184857114725,FALSE
3hzu_1,0.084551222642,0.138287864534,1,0.222839087176,FALSE
3i83_1,0.0416887944769,0.181362306728,1,0.2230511012049,TRUE
3i8b_2,0.0239194020149,0.0882117080994,1,0.1121311101143,FALSE
3icw_3,0.0495623150072,0.22632423756,0,0.1379432762836,FALSE
3ift_2,0.10258380559,0.0387096774194,0,0.0706467415047,FALSE
3igd_1,0.14218504966,0.0767123287671,0,0.10944868921355,FALSE
3igr_2,0.0670782834057,0.116743471582,0,0.09191087749385,FALSE
3ihl_5,0.0581958581959,0.248287671233,1,0.3064835294289,FALSE
3ihr_3,0.251111263079,0.10671641791,1,0.357827680989,FALSE
3ijl_2,0.00884819573748,0.209257473481,0,0.10905283460924,FALSE
3jpw_2,0.0497647134661,0.146082337317,1,0.1958470507831,FALSE
3jr8_2,0.0626553953257,0.177586206897,1,0.2402416022227,FALSE
3jth_1,0.164438189069,0.357627118644,0,0.2610326538565,FALSE
3juw_2,0.0965391621129,0.144016227181,0,0.12027769464695,TRUE
3jv5_2,0.0413033501606,0.178403755869,1,0.2197071060296,FALSE
3jv9_1,0.108565385971,0.214675560946,0,0.1616204734585,FALSE
3k1m_1,0.0587565474835,0,1,0.0587565474835,TRUE
3k55_9,0.0685791885928,0.498069498069,0,0.2833243433309,FALSE
3k5s_1,0.13046236256,0.15652173913,1,0.28698410169,FALSE
3k5x_2,0.0410555220682,0.150684931507,1,0.1917404535752,TRUE
3k6k_2,0.116329654395,0.177454545455,1,0.29378419985,FALSE
3k86_1,0.273244629689,0.493793847814,0,0.3835192387515,FALSE
3k8v_9,0.0685791885928,0.208561020036,0,0.1385701043144,FALSE
3kay_1,0.0926394902377,0.233201581028,1,0.3258410712657,FALSE
3kb1_1,0.0334380791234,0.135504201681,1,0.1689422808044,FALSE
3kbf_1,0.126811901331,0.290734824281,0,0.208773362806,FALSE
3kcn_1,0.0901086956522,0.208711433757,1,0.2988201294092,TRUE
3keb_1,0.0685024154589,0.195041322314,1,0.2635437377729,TRUE
3kg6_2,0.0195069086968,0.203059805285,1,0.2225667139818,FALSE
3kg7_2,0.0685891389301,0.201569100785,1,0.2701582397151,FALSE
3kg8_1,0.0187588247159,0.141049968374,1,0.1598087930899,FALSE
3kga_1,0.007257720222,0.0553064275037,1,0.0625641477257,FALSE
3khp_2,0.0917645572818,0.165099661527,1,0.2568642188088,FALSE
3kht_2,0.188052208835,0.347639484979,0,0.267845846907,FALSE
3kkc_1,0.0786626535427,0.242063492063,0,0.16036307280285,FALSE
3knz_3,0.168112421929,0.164859002169,1,0.332971424098,TRUE
3kph_1,0.171064969859,0.452720957159,0,0.311892963509,FALSE
3ksh_1,0.144808194417,0.26359832636,1,0.408406520777,FALSE
3kt3_3,0.0157061266874,0.0625,0,0.0391030633437,FALSE
3ktm_12,0.142574257426,0.152453549309,1,0.295027806735,FALSE
3kux_3,0.034035351636,0,1,0.034035351636,FALSE
3kvb_1,0.0655405832859,0.124137931034,1,0.1896785143199,FALSE
3kza_1,0.0376164730243,0.135542168675,1,0.1731586416993,FALSE
3l0z_5,0.0315144966685,0.167975830816,1,0.1994903274845,FALSE
3l18_1,0.0507958801498,0.101604278075,1,0.1524001582248,FALSE
3l1e_1,0.134757600657,0.445901639344,0,0.2903296200005,TRUE
3l1w_2,0.0152861445783,0.0639269406393,1,0.0792130852176,FALSE
3l5z_1,0.122232263895,0.211055276382,0,0.1666437701385,TRUE
3l6b_1,0.07015130674,0.186802030457,0,0.1284766685985,FALSE
3l7o_1,0.0765271364772,0.289105295192,1,0.3656324316692,FALSE
3l9e_2,0.0943823862717,0.344023323615,0,0.21920285494335,FALSE
3l9z_1,0.0349792687524,0.117930204573,0,0.0764547366627,FALSE
3lag_1,0.097347830505,0.365418894831,1,0.462766725336,FALSE
3lcr_1,0.0349178403756,0.191731575794,0,0.1133247080848,FALSE
3leq_2,0.0596224677716,0.189655172414,1,0.2492776401856,FALSE
3lf6_1,0.113220144983,0.30859375,0,0.2109069474915,FALSE
3lf7_2,0.0256870748299,0.0337986774431,1,0.059485752273,FALSE
3lfi_1,0.00955616903801,0.0317022742936,1,0.04125844333161,FALSE
3lhk_2,0.173722946878,0.554125662377,0,0.3639243046275,FALSE
3lhr_1,0.27306661562,0.619565217391,1,0.892631833011,FALSE
3lhx_1,0.0173111032281,0.147405660377,1,0.1647167636051,TRUE
3ljb_2,0.0240268750456,0.130037614186,1,0.1540644892316,TRUE
3ljs_1,0.00612973308504,0.0847932725999,1,0.09092300568494,FALSE
3lmb_1,0.153551354113,0.377224199288,1,0.530775553401,FALSE
3lmn_8,0.136819062053,0.160337552743,1,0.297156614796,FALSE
3lo3_3,0.270843373494,0.60162601626,0,0.436234694877,FALSE
3lp9_1,0.0486930675758,0.214350590372,1,0.2630436579478,FALSE
3lpm_1,0.037296532201,0.222545454545,1,0.259841986746,FALSE
3lqn_1,0.130053045546,0.466392318244,0,0.298222681895,FALSE
3lrq_1,0.267380322348,0.458374142997,0,0.3628772326725,FALSE
3lrq_2,0.241438778024,0.464656964657,0,0.3530478713405,TRUE
3ltv_1,0.136934987097,0.438940092166,0,0.2879375396315,FALSE
3lv9_1,0.0991083998123,0.357456140351,0,0.22828227008165,FALSE
3lwb_1,0.0643402399128,0.072027972028,0,0.0681841059704,FALSE
3lxy_1,0.0548138840898,0.0893501805054,1,0.1441640645952,TRUE
